order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,,,,
OD5162,Willams,Fruits&Veggies,OrganicVegetables,Nagercoil,8-26-2017,Central,1193,0.27,202.81,TamilNadu,8-26-2017,,,
OD5163,Shah,"Eggs,Meat&Fish",Fish,Madurai,11-19-2015,Central,2139,0.13,213.9,TamilNadu,11-19-2015,,,
OD5164,Hussain,"Eggs,Meat&Fish",Chicken,Vellore,2016-08-05,Central,1555,0.3,93.3,TamilNadu,05-08-2016,,,
OD5165,Kumar,"Eggs,Meat&Fish",Chicken,Madurai,9-13-2017,Central,1936,0.27,425.92,TamilNadu,9-13-2017,,,
OD5166,Yadav,"Eggs,Meat&Fish",Fish,Trichy,7-29-2018,Central,2459,0.34,1008.19,TamilNadu,7-29-2018,,,
OD5167,Muneer,Fruits&Veggies,FreshFruits,Virudhunagar,9-13-2016,Central,2106,0.17,926.64,TamilNadu,9-13-2016,,,
OD5168,Vidya,Oil&Masala,Spices,Nagercoil,2018-07-08,Central,883,0.18,220.75,TamilNadu,08-07-2018,,,
OD5169,Hussain,Oil&Masala,Masalas,Dharmapuri,9-23-2018,Central,1034,0.14,268.84,TamilNadu,9-23-2018,,,
OD5170,Ram,Snacks,Noodles,Vellore,2017-03-04,Central,1571,0.21,219.94,TamilNadu,04-03-2017,,,
OD5171,Alan,"Eggs,Meat&Fish",Eggs,Bodi,2016-08-11,Central,2117,0.13,910.31,TamilNadu,11-08-2016,,,
OD5172,Yusuf,"Eggs,Meat&Fish",Eggs,Coimbatore,7-31-2017,Central,1149,0.27,333.21,TamilNadu,7-31-2017,,,
OD5173,Komal,"Eggs,Meat&Fish",Chicken,Coimbatore,2018-02-12,Central,1908,0.29,782.28,TamilNadu,12-02-2018,,,
OD5174,Amrish,Bakery,Breads&Buns,Ramanadhapuram,2015-03-12,Central,1932,0.35,270.48,TamilNadu,12-03-2015,,,
OD5175,Verma,FoodGrains,Atta&Flour,Viluppuram,2016-04-07,Central,1081,0.25,140.53,TamilNadu,07-04-2016,,,
OD5176,Akash,Bakery,Biscuits,Coimbatore,2018-04-12,Central,619,0.13,198.08,TamilNadu,12-04-2018,,,
OD5177,Sudeep,Bakery,Cakes,Madurai,2017-04-09,Central,765,0.13,114.75,TamilNadu,09-04-2017,,,
OD5178,Vinne,"Eggs,Meat&Fish",Fish,Krishnagiri,10-14-2017,Central,2463,0.33,221.67,TamilNadu,10-14-2017,,,
OD5179,Ridhesh,Oil&Masala,Spices,Ramanadhapuram,9-13-2017,Central,1350,0.14,108,TamilNadu,9-13-2017,,,
OD5180,Jonas,Bakery,Biscuits,Dindigul,2016-08-03,Central,2403,0.17,360.45,TamilNadu,03-08-2016,,,
OD5181,Sudha,Bakery,Cakes,Madurai,10-20-2017,Central,2262,0.16,452.4,TamilNadu,10-20-2017,,,
OD5182,Ridhesh,Oil&Masala,Masalas,Theni,2018-10-08,Central,523,0.3,120.29,TamilNadu,08-10-2018,,,
OD5183,Aditi,Bakery,Cakes,Namakkal,6-24-2017,Central,1972,0.15,571.88,TamilNadu,6-24-2017,,,
OD5184,Jackson,Bakery,Breads&Buns,Pudukottai,10-23-2018,Central,2078,0.26,831.2,TamilNadu,10-23-2018,,,
OD5185,Rumaiza,"Eggs,Meat&Fish",Fish,Tenkasi,2-21-2018,Central,2336,0.16,630.72,TamilNadu,2-21-2018,,,
OD5186,Vinne,Oil&Masala,EdibleOil&Ghee,Cumbum,3-27-2018,Central,1450,0.18,232,TamilNadu,3-27-2018,,,
OD5187,Vidya,Bakery,Biscuits,Vellore,11-20-2017,Central,991,0.1,416.22,TamilNadu,11-20-2017,,,
OD5188,Shree,Snacks,Noodles,Bodi,5-19-2018,Central,984,0.2,393.6,TamilNadu,5-19-2018,,,
OD5189,Verma,Fruits&Veggies,OrganicFruits,Kanyakumari,2017-06-05,Central,2448,0.27,538.56,TamilNadu,05-06-2017,,,
OD5190,Sheeba,FoodGrains,Dals&Pulses,Namakkal,3-31-2015,Central,2150,0.13,322.5,TamilNadu,3-31-2015,,,
OD5191,Harish,Oil&Masala,EdibleOil&Ghee,Viluppuram,2015-12-11,Central,936,0.33,56.16,TamilNadu,11-12-2015,,,
OD5192,Ganesh,Snacks,Chocolates,Cumbum,2016-06-04,Central,526,0.18,231.44,TamilNadu,04-06-2016,,,
OD5193,Roshan,Fruits&Veggies,FreshFruits,Namakkal,2018-09-02,Central,1523,0.35,487.36,TamilNadu,02-09-2018,,,
OD5194,Shah,Bakery,Cakes,Namakkal,2016-06-02,Central,1097,0.15,186.49,TamilNadu,02-06-2016,,,
OD5195,Harish,Snacks,Chocolates,Nagercoil,11-22-2017,Central,661,0.15,271.01,TamilNadu,11-22-2017,,,
OD5196,Jackson,Bakery,Breads&Buns,Bodi,2015-11-05,Central,2143,0.28,535.75,TamilNadu,05-11-2015,,,
OD5197,Shah,"Eggs,Meat&Fish",Chicken,Tirunelveli,6-25-2018,Central,2081,0.28,187.29,TamilNadu,6-25-2018,,,
OD5198,Harish,Fruits&Veggies,OrganicFruits,Namakkal,11-23-2018,Central,561,0.11,61.71,TamilNadu,11-23-2018,,,
OD5199,Hussain,"Eggs,Meat&Fish",Chicken,Nagercoil,12-20-2016,Central,1804,0.21,288.64,TamilNadu,12-20-2016,,,
OD5200,Roshan,Fruits&Veggies,OrganicFruits,Dindigul,5-15-2018,Central,532,0.25,175.56,TamilNadu,5-15-2018,,,
OD5201,Jonas,Snacks,Chocolates,Coimbatore,9-23-2018,Central,1130,0.33,67.8,TamilNadu,9-23-2018,,,
OD5202,Amrish,Fruits&Veggies,OrganicFruits,Nagercoil,7-20-2016,Central,1615,0.29,646,TamilNadu,7-20-2016,,,
OD5203,Krithika,Snacks,Noodles,Trichy,2017-09-05,Central,1076,0.3,258.24,TamilNadu,05-09-2017,,,
OD5204,Rumaiza,Oil&Masala,Masalas,Vellore,2016-05-03,Central,2125,0.2,318.75,TamilNadu,03-05-2016,,,
OD5205,Krithika,Snacks,Chocolates,Virudhunagar,2015-11-11,Central,616,0.21,178.64,TamilNadu,11-11-2015,,,
OD5206,Sharon,Snacks,Cookies,Ooty,6-20-2015,Central,637,0.13,31.85,TamilNadu,6-20-2015,,,
OD5207,Peer,Snacks,Cookies,Vellore,2018-03-08,Central,1969,0.22,295.35,TamilNadu,08-03-2018,,,
OD5208,Krithika,"Eggs,Meat&Fish",Fish,Krishnagiri,12-14-2015,Central,2330,0.16,768.9,TamilNadu,12-14-2015,,,
OD5209,Adavan,Beverages,HealthDrinks,Dindigul,2016-08-06,Central,1690,0.14,608.4,TamilNadu,06-08-2016,,,
OD5210,Vince,Snacks,Chocolates,Tirunelveli,11-21-2017,Central,1405,0.14,126.45,TamilNadu,11-21-2017,,,
OD5211,Kumar,FoodGrains,Dals&Pulses,Namakkal,2017-01-11,Central,985,0.32,216.7,TamilNadu,11-01-2017,,,
OD5212,Adavan,Snacks,Cookies,Theni,2018-02-09,Central,2202,0.34,616.56,TamilNadu,09-02-2018,,,
OD5213,Shah,Fruits&Veggies,FreshFruits,Karur,4-16-2016,Central,1808,0.34,578.56,TamilNadu,4-16-2016,,,
OD5214,Malik,Fruits&Veggies,OrganicFruits,Tenkasi,2016-02-04,Central,630,0.22,214.2,TamilNadu,04-02-2016,,,
OD5215,Haseena,Beverages,SoftDrinks,Trichy,4-18-2015,Central,1350,0.28,567,TamilNadu,4-18-2015,,,
OD5216,Krithika,"Eggs,Meat&Fish",Eggs,Coimbatore,10-13-2017,Central,2323,0.29,394.91,TamilNadu,10-13-2017,,,
OD5217,Akash,"Eggs,Meat&Fish",Eggs,Cumbum,10-23-2016,Central,2162,0.31,756.7,TamilNadu,10-23-2016,,,
OD5218,Willams,Bakery,Breads&Buns,Krishnagiri,12-19-2015,Central,2194,0.15,899.54,TamilNadu,12-19-2015,,,
OD5219,Krithika,Fruits&Veggies,FreshFruits,Krishnagiri,6-26-2016,Central,1454,0.34,101.78,TamilNadu,6-26-2016,,,
OD5220,Hussain,Bakery,Cakes,Salem,2015-11-11,Central,2384,0.16,309.92,TamilNadu,11-11-2015,,,
OD5221,Ridhesh,"Eggs,Meat&Fish",Eggs,Ramanadhapuram,10-19-2018,Central,1997,0.27,539.19,TamilNadu,10-19-2018,,,
OD5222,Arvind,Beverages,HealthDrinks,Bodi,4-13-2016,Central,1842,0.27,460.5,TamilNadu,4-13-2016,,,
OD5223,Peer,Beverages,SoftDrinks,Ooty,2015-02-11,Central,573,0.33,257.85,TamilNadu,11-02-2015,,,
OD5224,Suresh,Snacks,Noodles,Tenkasi,2017-03-03,Central,1640,0.29,360.8,TamilNadu,03-03-2017,,,
OD5225,Shah,Fruits&Veggies,OrganicFruits,Pudukottai,3-25-2018,Central,1288,0.2,128.8,TamilNadu,3-25-2018,,,
OD5226,Ravi,Snacks,Cookies,Vellore,12-20-2016,Central,1532,0.1,229.8,TamilNadu,12-20-2016,,,
OD5227,Yusuf,FoodGrains,Rice,Tirunelveli,2018-06-05,Central,2265,0.2,203.85,TamilNadu,05-06-2018,,,
OD5228,Kumar,Fruits&Veggies,FreshVegetables,Madurai,2016-01-10,Central,871,0.19,270.01,TamilNadu,10-01-2016,,,
OD5229,Harish,Oil&Masala,Spices,Dindigul,2016-12-12,Central,1168,0.23,256.96,TamilNadu,12-12-2016,,,
OD5230,Vidya,FoodGrains,Dals&Pulses,Nagercoil,4-16-2016,Central,1828,0.28,493.56,TamilNadu,4-16-2016,,,
OD5231,Verma,Bakery,Biscuits,Cumbum,1-30-2018,Central,522,0.35,36.54,TamilNadu,1-30-2018,,,
OD5232,Vince,Snacks,Chocolates,Dharmapuri,2015-06-12,Central,1425,0.17,242.25,TamilNadu,12-06-2015,,,
OD5233,Adavan,Snacks,Cookies,Kanyakumari,2018-04-04,Central,995,0.28,358.2,TamilNadu,04-04-2018,,,
OD5234,Harish,Oil&Masala,EdibleOil&Ghee,Tenkasi,1-30-2017,Central,2342,0.1,936.8,TamilNadu,1-30-2017,,,
OD5235,Haseena,Snacks,Chocolates,Dindigul,2016-12-07,Central,768,0.18,238.08,TamilNadu,07-12-2016,,,
OD5236,Shree,Fruits&Veggies,OrganicFruits,Coimbatore,5-28-2018,Central,1737,0.34,486.36,TamilNadu,5-28-2018,,,
OD5237,Harish,Oil&Masala,EdibleOil&Ghee,Virudhunagar,2018-03-07,Central,1003,0.26,270.81,TamilNadu,07-03-2018,,,
OD5238,Rumaiza,Fruits&Veggies,OrganicVegetables,Karur,12-20-2015,Central,1710,0.19,393.3,TamilNadu,12-20-2015,,,
OD5239,Amrish,Oil&Masala,Spices,Ooty,2017-05-11,Central,965,0.35,366.7,TamilNadu,11-05-2017,,,
OD5240,Aditi,Oil&Masala,Masalas,Cumbum,10-14-2015,Central,2227,0.1,935.34,TamilNadu,10-14-2015,,,
OD5241,Shree,Snacks,Cookies,Dindigul,11-23-2018,Central,711,0.28,227.52,TamilNadu,11-23-2018,,,
OD5242,Veronica,Fruits&Veggies,OrganicFruits,Coimbatore,2018-01-12,Central,856,0.11,171.2,TamilNadu,12-01-2018,,,
OD5243,Anu,FoodGrains,Rice,Viluppuram,11-19-2017,Central,2006,0.19,581.74,TamilNadu,11-19-2017,,,
OD5244,Suresh,Bakery,Biscuits,Nagercoil,11-25-2018,Central,1099,0.1,296.73,TamilNadu,11-25-2018,,,
OD5245,Veronica,FoodGrains,OrganicStaples,Theni,11-14-2018,Central,2444,0.22,146.64,TamilNadu,11-14-2018,,,
OD5246,Harish,Beverages,SoftDrinks,Madurai,10-21-2017,Central,762,0.14,91.44,TamilNadu,10-21-2017,,,
OD5247,Yusuf,Beverages,HealthDrinks,Ramanadhapuram,2016-07-04,Central,2307,0.21,922.8,TamilNadu,04-07-2016,,,
OD5248,Haseena,"Eggs,Meat&Fish",Chicken,Ramanadhapuram,11-24-2017,Central,1894,0.18,757.6,TamilNadu,11-24-2017,,,
OD5249,Sundar,Snacks,Noodles,Kanyakumari,2016-12-05,Central,1448,0.23,289.6,TamilNadu,05-12-2016,,,
OD5250,Jonas,Bakery,Cakes,Pudukottai,2015-02-09,Central,949,0.3,275.21,TamilNadu,09-02-2015,,,
OD5251,Peer,Snacks,Cookies,Krishnagiri,2016-02-04,Central,1346,0.28,296.12,TamilNadu,04-02-2016,,,
OD5252,Ridhesh,Beverages,HealthDrinks,Viluppuram,2017-10-11,Central,588,0.19,47.04,TamilNadu,11-10-2017,,,
OD5253,Sheeba,Snacks,Cookies,Dharmapuri,2017-03-03,Central,1134,0.22,453.6,TamilNadu,03-03-2017,,,
OD5254,Sundar,FoodGrains,OrganicStaples,Dharmapuri,3-18-2018,Central,1642,0.31,525.44,TamilNadu,3-18-2018,,,
OD5255,Vidya,FoodGrains,Atta&Flour,Viluppuram,2017-08-04,Central,1170,0.33,409.5,TamilNadu,04-08-2017,,,
OD5256,Sheeba,Fruits&Veggies,FreshFruits,Coimbatore,7-26-2015,Central,1795,0.2,789.8,TamilNadu,7-26-2015,,,
OD5257,Amy,"Eggs,Meat&Fish",Mutton,Coimbatore,5-23-2017,Central,1401,0.33,224.16,TamilNadu,5-23-2017,,,
OD5258,Alan,Bakery,Cakes,Madurai,9-26-2015,Central,960,0.3,57.6,TamilNadu,9-26-2015,,,
OD5259,Adavan,Oil&Masala,Spices,Tenkasi,2017-02-09,Central,1644,0.22,131.52,TamilNadu,09-02-2017,,,
OD5260,Yusuf,Beverages,HealthDrinks,Salem,6-20-2015,Central,797,0.19,191.28,TamilNadu,6-20-2015,,,
OD5261,Amy,Oil&Masala,Masalas,Bodi,2016-07-11,Central,1623,0.31,194.76,TamilNadu,11-07-2016,,,
OD5262,Esther,Bakery,Biscuits,Virudhunagar,2017-03-03,Central,796,0.11,222.88,TamilNadu,03-03-2017,,,
OD5263,Vince,"Eggs,Meat&Fish",Chicken,Vellore,11-28-2015,Central,925,0.28,64.75,TamilNadu,11-28-2015,,,
OD5264,Ravi,"Eggs,Meat&Fish",Mutton,Bodi,4-17-2016,East,2083,0.22,104.15,TamilNadu,4-17-2016,,,
OD5265,Vince,"Eggs,Meat&Fish",Chicken,Nagercoil,2016-08-08,East,695,0.14,83.4,TamilNadu,08-08-2016,,,
OD5266,Sabeela,Beverages,SoftDrinks,Trichy,2018-03-12,East,1136,0.26,136.32,TamilNadu,12-03-2018,,,
OD5267,James,Fruits&Veggies,FreshFruits,Pudukottai,2016-01-11,East,1878,0.1,319.26,TamilNadu,11-01-2016,,,
OD5268,Jackson,Fruits&Veggies,OrganicFruits,Bodi,5-28-2016,East,1305,0.17,247.95,TamilNadu,5-28-2016,,,
OD5269,Alan,Snacks,Cookies,Dharmapuri,2-14-2016,East,942,0.11,160.14,TamilNadu,2-14-2016,,,
OD5270,Harish,Bakery,Breads&Buns,Perambalur,3-20-2018,East,566,0.11,209.42,TamilNadu,3-20-2018,,,
OD5271,Willams,Bakery,Cakes,Salem,9-20-2015,East,2271,0.14,204.39,TamilNadu,9-20-2015,,,
OD5272,Sudeep,Snacks,Chocolates,Madurai,8-18-2018,East,2344,0.3,468.8,TamilNadu,8-18-2018,,,
OD5273,Sudeep,Fruits&Veggies,OrganicVegetables,Ooty,2017-01-09,East,1098,0.18,417.24,TamilNadu,09-01-2017,,,
OD5274,Yusuf,Beverages,HealthDrinks,Perambalur,12-25-2016,East,1654,0.1,479.66,TamilNadu,12-25-2016,,,
OD5275,Veronica,Beverages,HealthDrinks,Trichy,9-17-2016,East,551,0.28,198.36,TamilNadu,9-17-2016,,,
OD5276,Peer,Snacks,Cookies,Ramanadhapuram,9-26-2016,East,809,0.13,113.26,TamilNadu,9-26-2016,,,
OD5277,Krithika,Oil&Masala,Masalas,Tirunelveli,9-20-2018,East,653,0.16,182.84,TamilNadu,9-20-2018,,,
OD5278,Vidya,Oil&Masala,Spices,Karur,9-20-2018,East,1317,0.19,131.7,TamilNadu,9-20-2018,,,
OD5279,Malik,Oil&Masala,Masalas,Nagercoil,2015-06-08,East,1356,0.28,352.56,TamilNadu,08-06-2015,,,
OD5280,Ridhesh,Beverages,SoftDrinks,Dindigul,2018-09-07,East,1985,0.23,873.4,TamilNadu,07-09-2018,,,
OD5281,Alan,Snacks,Cookies,Ramanadhapuram,4-29-2015,East,1531,0.21,643.02,TamilNadu,4-29-2015,,,
OD5282,Mathew,Beverages,HealthDrinks,Ramanadhapuram,11-13-2016,East,1691,0.22,101.46,TamilNadu,11-13-2016,,,
OD5283,Sabeela,Beverages,SoftDrinks,Chennai,2017-04-02,East,2274,0.1,204.66,TamilNadu,02-04-2017,,,
OD5284,Vince,"Eggs,Meat&Fish",Eggs,Madurai,5-22-2017,East,1563,0.19,593.94,TamilNadu,5-22-2017,,,
OD5285,Adavan,Snacks,Cookies,Virudhunagar,2015-02-07,East,1647,0.29,510.57,TamilNadu,07-02-2015,,,
OD5286,Verma,"Eggs,Meat&Fish",Fish,Tenkasi,3-13-2018,East,2376,0.32,736.56,TamilNadu,3-13-2018,,,
OD5287,Sheeba,Beverages,HealthDrinks,Pudukottai,2018-11-12,East,2201,0.12,660.3,TamilNadu,12-11-2018,,,
OD5288,Akash,FoodGrains,Rice,Vellore,11-14-2017,East,806,0.13,249.86,TamilNadu,11-14-2017,,,
OD5289,Esther,"Eggs,Meat&Fish",Fish,Karur,4-19-2017,East,1204,0.3,120.4,TamilNadu,4-19-2017,,,
OD5290,Esther,Beverages,HealthDrinks,Madurai,9-20-2018,East,1539,0.17,338.58,TamilNadu,9-20-2018,,,
OD5291,Roshan,Oil&Masala,EdibleOil&Ghee,Nagercoil,12-25-2018,East,1483,0.23,266.94,TamilNadu,12-25-2018,,,
OD5292,Alan,"Eggs,Meat&Fish",Eggs,Tirunelveli,2018-12-10,East,639,0.31,217.26,TamilNadu,10-12-2018,,,
OD5293,Peer,Snacks,Chocolates,Namakkal,2015-01-09,East,770,0.13,192.5,TamilNadu,09-01-2015,,,
OD5294,Malik,Beverages,SoftDrinks,Viluppuram,2017-11-11,East,2495,0.13,249.5,TamilNadu,11-11-2017,,,
OD5295,Ridhesh,FoodGrains,Rice,Ooty,12-26-2017,East,1442,0.27,519.12,TamilNadu,12-26-2017,,,
OD5296,Adavan,Oil&Masala,EdibleOil&Ghee,Dharmapuri,2-16-2017,East,1142,0.29,433.96,TamilNadu,2-16-2017,,,
OD5297,Alan,Oil&Masala,Masalas,Karur,9-20-2018,East,1122,0.35,426.36,TamilNadu,9-20-2018,,,
OD5298,Sheeba,Bakery,Cakes,Virudhunagar,11-17-2018,East,1054,0.17,474.3,TamilNadu,11-17-2018,,,
OD5299,Anu,"Eggs,Meat&Fish",Fish,Dharmapuri,6-17-2015,East,2251,0.34,607.77,TamilNadu,6-17-2015,,,
OD5300,Akash,Oil&Masala,Spices,Dharmapuri,2016-09-07,East,1508,0.22,422.24,TamilNadu,07-09-2016,,,
OD5301,James,Snacks,Noodles,Vellore,11-13-2016,East,2230,0.3,602.1,TamilNadu,11-13-2016,,,
OD5302,Shah,Bakery,Breads&Buns,Perambalur,11-14-2017,East,763,0.13,91.56,TamilNadu,11-14-2017,,,
OD5303,Akash,"Eggs,Meat&Fish",Eggs,Chennai,2017-01-12,East,2361,0.28,755.52,TamilNadu,12-01-2017,,,
OD5304,Akash,FoodGrains,Dals&Pulses,Dindigul,12-21-2018,East,2232,0.14,803.52,TamilNadu,12-21-2018,,,
OD5305,Akash,Bakery,Breads&Buns,Tirunelveli,9-14-2017,East,643,0.26,212.19,TamilNadu,9-14-2017,,,
OD5306,Vidya,Snacks,Noodles,Perambalur,2015-07-09,East,1775,0.3,461.5,TamilNadu,09-07-2015,,,
OD5307,Kumar,FoodGrains,Atta&Flour,Perambalur,6-26-2018,East,1713,0.22,411.12,TamilNadu,6-26-2018,,,
OD5308,Yusuf,"Eggs,Meat&Fish",Eggs,Tirunelveli,5-14-2018,East,2455,0.15,589.2,TamilNadu,5-14-2018,,,
OD5309,Haseena,Fruits&Veggies,OrganicFruits,Karur,9-17-2016,East,1620,0.31,162,TamilNadu,9-17-2016,,,
OD5310,Vince,Beverages,HealthDrinks,Cumbum,9-20-2018,East,2411,0.26,626.86,TamilNadu,9-20-2018,,,
OD5311,Suresh,Oil&Masala,EdibleOil&Ghee,Coimbatore,1-27-2018,East,743,0.1,59.44,TamilNadu,1-27-2018,,,
OD5312,Arvind,"Eggs,Meat&Fish",Mutton,Theni,2018-04-09,East,1286,0.15,450.1,TamilNadu,09-04-2018,,,
OD5313,Surya,FoodGrains,OrganicStaples,Chennai,2018-07-11,East,1011,0.21,384.18,TamilNadu,11-07-2018,,,
OD5314,Veronica,FoodGrains,Rice,Vellore,9-17-2018,East,1122,0.35,415.14,TamilNadu,9-17-2018,,,
OD5315,Esther,"Eggs,Meat&Fish",Mutton,Dindigul,12-14-2015,East,2283,0.34,342.45,TamilNadu,12-14-2015,,,
OD5316,Surya,Beverages,HealthDrinks,Tenkasi,2016-04-12,East,667,0.19,213.44,TamilNadu,12-04-2016,,,
OD5317,Ganesh,Bakery,Breads&Buns,Chennai,2015-03-11,East,632,0.22,246.48,TamilNadu,11-03-2015,,,
OD5318,Akash,Oil&Masala,Masalas,Ooty,2016-01-11,East,1783,0.12,338.77,TamilNadu,11-01-2016,,,
OD5319,Esther,Bakery,Breads&Buns,Theni,11-19-2016,East,2045,0.33,470.35,TamilNadu,11-19-2016,,,
OD5320,Kumar,Fruits&Veggies,OrganicFruits,Madurai,9-17-2016,East,814,0.26,162.8,TamilNadu,9-17-2016,,,
OD5321,Ravi,Snacks,Noodles,Nagercoil,5-22-2017,East,933,0.22,111.96,TamilNadu,5-22-2017,,,
OD5322,Amy,Fruits&Veggies,FreshFruits,Trichy,2017-07-05,East,2147,0.23,901.74,TamilNadu,05-07-2017,,,
OD5323,Arutra,"Eggs,Meat&Fish",Chicken,Pudukottai,2018-05-11,East,1332,0.26,492.84,TamilNadu,11-05-2018,,,
OD5324,Verma,Oil&Masala,EdibleOil&Ghee,Virudhunagar,2017-07-05,East,773,0.19,85.03,TamilNadu,05-07-2017,,,
OD5325,Yadav,Oil&Masala,Masalas,Cumbum,2017-03-03,East,521,0.34,109.41,TamilNadu,03-03-2017,,,
OD5326,Mathew,Beverages,HealthDrinks,Theni,7-30-2018,East,734,0.17,117.44,TamilNadu,7-30-2018,,,
OD5327,Muneer,Fruits&Veggies,OrganicVegetables,Trichy,5-22-2017,East,1318,0.32,171.34,TamilNadu,5-22-2017,,,
OD5328,Shree,Snacks,Noodles,Theni,11-18-2018,East,1432,0.1,601.44,TamilNadu,11-18-2018,,,
OD5329,Shah,Snacks,Chocolates,Virudhunagar,3-31-2018,East,751,0.24,135.18,TamilNadu,3-31-2018,,,
OD5330,Sudeep,Bakery,Cakes,Krishnagiri,2017-01-09,East,1584,0.11,332.64,TamilNadu,09-01-2017,,,
OD5331,Yadav,Fruits&Veggies,FreshVegetables,Pudukottai,5-31-2017,East,564,0.19,73.32,TamilNadu,5-31-2017,,,
OD5332,Ganesh,Bakery,Breads&Buns,Dindigul,2016-01-11,East,522,0.29,67.86,TamilNadu,11-01-2016,,,
OD5333,Ram,Bakery,Biscuits,Coimbatore,9-26-2016,East,501,0.1,80.16,TamilNadu,9-26-2016,,,
OD5334,Harish,Snacks,Chocolates,Bodi,2017-01-03,East,548,0.31,126.04,TamilNadu,03-01-2017,,,
OD5335,Komal,Snacks,Noodles,Nagercoil,6-21-2015,East,1775,0.27,798.75,TamilNadu,6-21-2015,,,
OD5336,Suresh,Bakery,Biscuits,Nagercoil,11-19-2015,East,1641,0.12,147.69,TamilNadu,11-19-2015,,,
OD5337,Jackson,Bakery,Breads&Buns,Dindigul,2017-10-11,East,1731,0.34,727.02,TamilNadu,11-10-2017,,,
OD5338,Ridhesh,Bakery,Cakes,Tirunelveli,4-27-2016,East,2114,0.28,845.6,TamilNadu,4-27-2016,,,
OD5339,Sheeba,Snacks,Noodles,Viluppuram,7-27-2018,East,1176,0.31,188.16,TamilNadu,7-27-2018,,,
OD5340,Ram,Oil&Masala,EdibleOil&Ghee,Vellore,2016-06-12,East,1023,0.27,388.74,TamilNadu,12-06-2016,,,
OD5341,Amy,FoodGrains,Dals&Pulses,Bodi,12-14-2015,East,2041,0.16,142.87,TamilNadu,12-14-2015,,,
OD5342,Ram,Oil&Masala,Masalas,Coimbatore,2018-10-12,East,826,0.32,305.62,TamilNadu,12-10-2018,,,
OD5343,Arutra,Beverages,HealthDrinks,Krishnagiri,2017-10-03,East,885,0.25,371.7,TamilNadu,03-10-2017,,,
OD5344,James,FoodGrains,Dals&Pulses,Trichy,2016-10-12,East,633,0.11,158.25,TamilNadu,12-10-2016,,,
OD5345,Rumaiza,Fruits&Veggies,FreshFruits,Salem,2018-11-04,East,2450,0.32,588,TamilNadu,04-11-2018,,,
OD5346,Hussain,Oil&Masala,EdibleOil&Ghee,Karur,2018-12-06,East,919,0.31,147.04,TamilNadu,06-12-2018,,,
OD5347,Muneer,Bakery,Breads&Buns,Cumbum,12-30-2015,East,1609,0.34,724.05,TamilNadu,12-30-2015,,,
OD5348,Komal,FoodGrains,Atta&Flour,Bodi,2015-05-11,East,558,0.35,122.76,TamilNadu,11-05-2015,,,
OD5349,Suresh,Oil&Masala,EdibleOil&Ghee,Perambalur,9-14-2016,East,1767,0.26,212.04,TamilNadu,9-14-2016,,,
OD5350,Hafiz,Beverages,SoftDrinks,Theni,2016-12-09,East,999,0.25,319.68,TamilNadu,09-12-2016,,,
OD5351,Arutra,Bakery,Biscuits,Vellore,2-14-2016,East,1947,0.2,759.33,TamilNadu,2-14-2016,,,
OD5352,Amy,Fruits&Veggies,OrganicVegetables,Namakkal,11-25-2017,East,1397,0.33,125.73,TamilNadu,11-25-2017,,,
OD5353,Sabeela,Bakery,Breads&Buns,Kanyakumari,10-25-2015,East,1273,0.17,89.11,TamilNadu,10-25-2015,,,
OD5354,Roshan,Snacks,Cookies,Dindigul,5-18-2018,East,2042,0.11,816.8,TamilNadu,5-18-2018,,,
OD5355,Sudeep,FoodGrains,OrganicStaples,Ramanadhapuram,2016-05-07,East,2476,0.26,643.76,TamilNadu,07-05-2016,,,
OD5356,Ganesh,Beverages,SoftDrinks,Virudhunagar,2018-03-11,East,2162,0.2,237.82,TamilNadu,11-03-2018,,,
OD5357,Sabeela,FoodGrains,OrganicStaples,Vellore,2016-03-05,East,2316,0.34,926.4,TamilNadu,05-03-2016,,,
OD5358,Sharon,Fruits&Veggies,FreshVegetables,Dindigul,6-23-2015,East,2050,0.21,717.5,TamilNadu,6-23-2015,,,
OD5359,Jackson,Bakery,Breads&Buns,Coimbatore,2016-05-10,East,1343,0.16,429.76,TamilNadu,10-05-2016,,,
OD5360,James,FoodGrains,OrganicStaples,Theni,2018-10-09,East,881,0.17,44.05,TamilNadu,09-10-2018,,,
OD5361,Vinne,"Eggs,Meat&Fish",Eggs,Kanyakumari,2018-04-09,East,1642,0.29,558.28,TamilNadu,09-04-2018,,,
OD5362,Amy,"Eggs,Meat&Fish",Mutton,Ramanadhapuram,6-21-2015,East,998,0.29,369.26,TamilNadu,6-21-2015,,,
OD5363,Muneer,Oil&Masala,EdibleOil&Ghee,Kanyakumari,2015-05-11,East,1398,0.3,195.72,TamilNadu,11-05-2015,,,
OD5364,Ram,"Eggs,Meat&Fish",Mutton,Cumbum,12-25-2018,East,1966,0.25,334.22,TamilNadu,12-25-2018,,,
OD5365,Krithika,Bakery,Cakes,Namakkal,10-30-2018,East,1406,0.16,323.38,TamilNadu,10-30-2018,,,
OD5366,Anu,Beverages,HealthDrinks,Madurai,2016-08-05,East,2138,0.25,192.42,TamilNadu,05-08-2016,,,
OD5367,Shah,FoodGrains,Rice,Kanyakumari,7-14-2015,East,592,0.32,124.32,TamilNadu,7-14-2015,,,
